Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,G+A,Glsxx,Goals,Shots,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,AvgShotDistance,FKShots,PK,PKsAtt,xG,npxG,npxG/Sh,G-xG,npG-xG,PassesCompleted,PassesAttempted,TotCmp%,TotalPassDist,ProgPassDist,ShortPassCmp,ShortPassAtt,ShortPassCmp%,MedPassCmp,MedPassAtt,MedPassCmp%,LongPassCmp,LongPassAtt,LongPassCmp%,Assists,xAG,xA,A-xAG,KeyPasses,Final1/3Cmp,PenAreaCmp,CrsPenAreaCmp,ProgPasses,LivePass,DeadPass,FKPasses,ThruBalls,Switches,Crs,ThrowIn,CK,InSwingCK,OutSwingCK,StrCK,Cmpxxx,PassesToOff,PassesBlocked,SCA,SCA90,SCAPassLive,SCAPassDead,SCADrib,SCASh,SCAFld,SCADef,GCA,GCA90,GCAPassLive,GCAPassDead,GCADrib,GCASh,GCAFld,GCADef,Tkl,TklWinPoss,Def3rdTkl,Mid3rdTkl,Att3rdTkl,DrbTkl,DrbPastAtt,DrbTkl%,DrbPast,Blocks,ShBlocks,PassBlocks,Int,Tkl+Int,Clr,Err,Touches,DefPenTouch,Def3rdTouch,Mid3rdTouch,Att3rdTouch,AttPenTouch,LiveTouch,AttDrb,SuccDrb,DrbSucc%,TimesTackled,TimesTackled%,Carries,TotalCarryDistance,ProgCarryDistance,ProgCarries,CarriesToFinalThird,CarriesToPenArea,CarryMistakes,Disposesed,ReceivedPass,ProgPassesRec,Yellows,Reds,Yellow2,Fls,Fld,Off,PKwon,PKcon,OG,Recov,AerialWins,AerialLoss,AerialWin%,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKsFaced,PKA,PKsv,PKm,Save%,PKGA,FKGA,CKGA,OGA,PSxG,PSxG/SoT,PSxG+/-,PSxG+/- /90,LaunchCmp,LaunchAtt,LaunchPassCmp%,Att (GK),PassThr,PassesLaunch%,AvgLenLaunch,GoalKicksAtt,GoalKicksLaunch%,AvgLen,OppCrs,StpCrs,CrsStp%,#OPA,#OPA/90,AvgDistOPA
Sergio Herrera,es ESP,GK,Osasuna,es La Liga,30,1993,32,32,2869,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,766,1185,64.6,26571,22063,87,87,100.0,315,323,97.5,362,770,47.0,0,0.0,0.1,0.0,1,35,0,0,1,842,341,118,0,0,0,1,0,0,0,0,766,2,1,6,0.19,4,2,0,0,0,0,0,0.0,0,0,0,0,0,0,2,2,2,0,0,2,3,66.7,1,0,0,0,0,2,22,3,1264,948,1250,18,0,0,1264,0,0,0.0,0,0.0,671,4122,2365,0,0,0,2,0,547,0,2,0,0,0,7,0,0,0,0,26,10,0,100.0,47.0,1.47,132.0,84.0,64.4,12.0,7.0,13.0,9.0,28.1,1.0,0.0,1.0,0.0,100.0,0.0,0.0,6.0,0.0,45.6,0.34,-1.4,-0.04,282.0,658.0,42.9,961.0,100.0,52.0,40.4,222.0,71.2,51.2,468.0,29.0,6.2,43.0,1.35,16.4
Simone Aresti,it ITA,GK,Cagliari,it Serie A,37,1986,1,0,1,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0,0,0,0,0.0,0,0,0.0,0,1,0.0,0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,2,0,0,0.0,0,0.0,1,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,90.0,1.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.21,0.0,1.0,0.0,1.0,0.0,100.0,64.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
Simone Perilli,it ITA,GK,Hellas Verona,it Serie A,28,1995,1,1,90,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,17,38,44.7,687,631,3,3,100.0,5,5,100.0,9,29,31.0,0,0.0,0.0,0.0,0,4,0,0,0,29,8,3,0,0,0,0,0,0,0,0,17,1,0,1,1.0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,45,32,44,1,0,0,45,0,0,0.0,0,0.0,23,110,58,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,3,0,0,0.0,2.0,2.0,10.0,8.0,80.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7,0.29,0.7,0.75,8.0,28.0,28.6,32.0,2.0,75.0,49.5,5.0,80.0,62.0,5.0,0.0,0.0,2.0,2.0,18.0
Simone Scuffet,it ITA,GK,Cagliari,it Serie A,27,1996,31,31,2789,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,614,928,66.2,18771,14157,91,92,98.9,275,278,98.9,246,555,44.3,0,0.0,0.1,0.0,0,14,1,0,1,568,359,116,0,2,0,0,0,0,0,0,614,1,0,2,0.06,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,0,1,0,0,1,2,50.0,1,1,0,1,1,2,9,0,995,830,991,4,0,0,995,0,0,0.0,0,0.0,426,2401,1456,0,0,0,0,0,349,0,3,0,0,0,4,0,0,0,0,38,4,0,100.0,55.0,1.77,129.0,76.0,59.7,8.0,10.0,13.0,3.0,9.7,3.0,3.0,0.0,0.0,0.0,3.0,3.0,9.0,2.0,45.1,0.33,-7.9,-0.25,161.0,452.0,35.6,684.0,106.0,43.3,37.1,243.0,64.2,46.9,482.0,22.0,4.6,20.0,0.65,12.1
Stefan Ortega,de GER,GK,Manchester City,eng Premier League,30,1992,9,5,635,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,213,266,80.1,4942,3526,58,58,100.0,108,110,98.2,46,96,47.9,0,0.0,0.0,0.0,0,2,0,0,0,240,26,7,0,0,0,0,0,0,0,0,213,0,1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,2,1,282,213,279,3,0,0,282,0,0,0.0,0,0.0,193,847,480,0,0,0,0,0,187,0,0,0,0,0,1,0,0,0,0,12,1,0,100.0,7.0,0.99,27.0,20.0,74.1,4.0,1.0,0.0,3.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0,0.33,2.0,0.28,28.0,68.0,41.2,247.0,24.0,24.7,27.9,19.0,36.8,34.4,65.0,6.0,9.2,13.0,1.84,16.8
Stefano Turati,it ITA,GK,Frosinone,it Serie A,21,2001,31,31,2745,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,775,1065,72.8,17065,12766,240,240,100.0,391,400,97.8,140,419,33.4,0,0.0,0.0,0.0,0,6,0,0,0,858,205,61,0,1,0,0,0,0,0,0,775,2,0,1,0.03,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,6,3,1137,1021,1131,6,0,0,1137,0,0,0.0,0,0.0,708,3772,2137,0,0,0,0,0,623,0,0,0,0,0,3,0,0,0,0,34,2,1,66.7,58.0,1.9,152.0,94.0,65.1,6.0,9.0,16.0,4.0,12.9,7.0,5.0,1.0,1.0,16.7,5.0,0.0,10.0,1.0,47.5,0.28,-9.5,-0.31,72.0,316.0,22.8,919.0,147.0,27.3,29.2,144.0,45.1,38.8,412.0,18.0,4.4,19.0,0.62,13.7
Steve Mandanda,fr FRA,GK,Rennes,fr Ligue 1,38,1985,34,34,3060,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,885,1209,73.2,23102,15904,162,163,99.4,480,488,98.4,241,556,43.3,0,0.0,0.0,0.0,0,8,0,0,2,921,288,96,0,0,0,0,0,0,0,0,885,0,0,3,0.09,1,2,0,0,0,0,0,0.0,0,0,0,0,0,0,2,0,2,0,0,2,4,50.0,2,0,0,0,0,2,6,1,1286,976,1267,19,0,0,1286,1,1,100.0,0,0.0,919,4432,2525,0,1,1,1,0,641,0,1,0,0,1,7,0,0,1,1,37,9,1,90.0,46.0,1.35,147.0,104.0,70.7,12.0,10.0,12.0,7.0,20.6,3.0,3.0,0.0,0.0,0.0,3.0,0.0,5.0,3.0,38.2,0.25,-4.8,-0.14,134.0,416.0,32.2,1017.0,149.0,29.9,31.5,192.0,58.3,43.1,451.0,36.0,8.0,37.0,1.09,15.1
Stole Dimitrievski,mk MKD,GK,Rayo Vallecano,es La Liga,29,1993,37,37,3330,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,732,1198,61.1,22043,16649,128,129,99.2,326,333,97.9,275,730,37.7,0,0.1,0.1,-0.1,2,28,0,0,0,794,401,134,0,5,0,0,0,0,0,0,732,3,0,10,0.27,3,7,0,0,0,0,0,0.0,0,0,0,0,0,0,1,1,1,0,0,1,1,100.0,0,0,0,0,0,1,17,3,1271,1053,1259,12,0,0,1271,1,1,100.0,0,0.0,637,3664,2248,0,0,0,0,0,510,0,2,0,0,0,3,0,0,0,0,37,6,1,85.7,47.0,1.27,150.0,104.0,69.3,8.0,14.0,15.0,13.0,35.1,2.0,1.0,1.0,0.0,50.0,1.0,1.0,5.0,2.0,46.9,0.31,1.9,0.05,168.0,598.0,28.1,928.0,171.0,47.1,39.4,267.0,60.3,48.4,529.0,23.0,4.3,38.0,1.03,14.6
Sven Ulreich,de GER,GK,Bayern Munich,de Bundesliga,34,1988,11,11,990,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,333,395,84.3,7176,4963,89,90,98.9,192,194,99.0,51,110,46.4,0,0.0,0.0,0.0,1,2,0,0,0,335,60,13,0,0,0,0,0,0,0,0,333,0,0,1,0.09,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,0,1,0,0,1,1,100.0,0,0,0,0,0,1,3,2,408,313,403,5,0,0,408,0,0,0.0,0,0.0,263,1032,472,0,0,0,0,0,255,0,1,0,0,0,0,0,0,0,0,17,1,0,100.0,12.0,1.09,31.0,19.0,64.5,7.0,2.0,2.0,4.0,36.4,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,11.8,0.35,-0.2,-0.01,26.0,79.0,32.9,348.0,57.0,20.4,26.2,47.0,17.0,26.4,108.0,5.0,4.6,16.0,1.45,19.9
Thibaut Courtois,be BEL,GK,Real Madrid,es La Liga,31,1992,4,4,332,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,113,123,91.9,2675,1889,25,25,100.0,63,63,100.0,24,34,70.6,0,0.1,0.0,-0.1,1,1,0,0,0,103,20,2,0,1,0,0,0,0,0,0,113,0,0,1,0.27,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.0,0,0,0,0,0,1,0,0,135,119,135,0,0,0,135,0,0,0.0,0,0.0,87,472,296,0,0,0,0,0,70,0,0,0,0,0,1,0,0,0,0,6,1,0,100.0,0.0,0.0,15.0,15.0,100.0,3.0,1.0,0.0,3.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,0.22,3.1,0.85,10.0,19.0,52.6,105.0,25.0,16.2,26.7,18.0,11.1,27.8,47.0,2.0,4.3,5.0,1.36,15.3
Thomas Kaminski,be BEL,GK,Luton Town,eng Premier League,30,1992,38,38,3405,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,869,1468,59.2,27614,22188,173,175,98.9,329,344,95.6,362,937,38.6,0,0.0,0.1,0.0,1,44,2,0,1,969,493,152,0,2,0,0,0,0,0,0,869,6,0,3,0.08,2,1,0,0,0,0,0,0.0,0,0,0,0,0,0,2,1,2,0,0,2,6,33.3,4,1,0,1,0,2,14,2,1580,1129,1553,30,1,0,1580,2,2,100.0,0,0.0,805,4663,2432,0,0,0,1,0,657,0,3,0,0,0,3,0,0,0,0,63,4,0,100.0,85.0,2.25,221.0,140.0,63.3,6.0,8.0,24.0,2.0,5.3,4.0,4.0,0.0,0.0,0.0,4.0,0.0,13.0,4.0,77.6,0.34,-3.4,-0.09,271.0,808.0,33.5,1121.0,150.0,52.0,39.5,341.0,66.0,47.5,558.0,16.0,2.9,76.0,2.01,20.5
Thomas Strakosha,al ALB,GK,Brentford,eng Premier League,28,1995,2,1,135,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,52,71,73.2,1509,977,6,6,100.0,27,28,96.4,19,37,51.4,0,0.0,0.0,0.0,0,1,0,0,0,45,26,11,0,0,0,0,0,0,0,0,52,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,75,62,74,1,0,0,75,0,0,0.0,0,0.0,35,156,88,0,0,0,0,0,32,0,0,0,0,0,1,0,0,0,0,1,0,0,0.0,2.0,1.33,8.0,6.0,75.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.2,-0.5,-0.3,12.0,30.0,40.0,56.0,5.0,41.1,35.8,15.0,46.7,39.9,37.0,2.0,5.4,1.0,0.67,10.0
Tommaso Martinelli,it ITA,GK,Fiorentina,it Serie A,17,2006,1,1,90,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2.0,2.0,3.0,1.0,33.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tomáš Koubek,cz CZE,GK,Augsburg,de Bundesliga,30,1992,3,3,270,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,69,98,70.4,2113,1604,11,11,100.0,31,31,100.0,27,55,49.1,0,0.0,0.0,0.0,0,1,0,0,0,70,28,4,0,0,0,0,0,0,0,0,69,0,1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,1,114,105,114,0,0,0,114,0,0,0.0,0,0.0,56,247,120,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,5,0,0,0.0,8.0,2.67,25.0,17.0,68.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,6.7,0.29,-1.3,-0.43,16.0,40.0,40.0,74.0,6.0,36.5,34.5,24.0,54.2,46.5,36.0,2.0,5.6,2.0,0.67,11.6
Unai Marrero,es ESP,GK,Real Sociedad,es La Liga,21,2001,2,1,142,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,28,45,62.2,934,792,5,6,83.3,13,13,100.0,10,26,38.5,0,0.0,0.1,0.0,0,2,0,0,0,22,23,15,0,0,0,0,0,0,0,0,28,0,1,1,0.63,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,46,32,43,3,0,0,46,0,0,0.0,0,0.0,22,94,55,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,3,0,0,0.0,3.0,1.9,5.0,2.0,60.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.9,0.37,-0.1,-0.09,10.0,25.0,40.0,37.0,5.0,45.9,37.0,8.0,100.0,63.4,27.0,1.0,3.7,4.0,2.54,20.1
Unai Simón,es ESP,GK,Athletic Club,es La Liga,26,1997,36,36,3182,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,728,1227,59.3,23132,18785,109,111,98.2,338,344,98.3,281,765,36.7,0,0.0,0.1,0.0,1,25,0,0,0,855,367,127,0,2,0,0,0,0,0,0,728,5,1,8,0.23,6,2,0,0,0,0,2,0.06,1,1,0,0,0,0,2,1,1,1,0,2,3,66.7,1,0,0,0,1,3,9,0,1301,968,1293,8,0,0,1301,0,0,0.0,0,0.0,697,3823,2165,0,0,0,0,0,549,0,2,0,0,0,8,0,0,0,1,58,10,1,90.9,33.0,0.93,122.0,90.0,73.8,18.0,11.0,7.0,16.0,44.4,5.0,1.0,3.0,1.0,75.0,1.0,0.0,2.0,4.0,38.0,0.28,9.0,0.26,220.0,679.0,32.4,982.0,144.0,48.5,38.7,240.0,84.6,60.9,450.0,31.0,6.9,46.0,1.3,16.3
Vanja Milinković-Savić,rs SRB,GK,Torino,it Serie A,26,1997,36,36,3240,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,984,1536,64.1,30924,23394,132,133,99.2,485,489,99.2,367,904,40.6,0,0.0,0.1,0.0,0,45,0,0,0,1207,320,81,0,4,0,0,0,0,0,0,984,9,0,5,0.14,4,1,0,0,0,0,1,0.03,1,0,0,0,0,0,1,0,1,0,0,1,1,100.0,0,0,0,0,1,2,14,4,1620,1290,1610,11,0,0,1620,1,0,0.0,1,100.0,1003,5562,3199,0,0,0,0,0,859,0,2,0,0,0,2,0,0,0,0,47,9,2,81.8,31.0,0.86,134.0,103.0,81.3,13.0,14.0,9.0,18.0,50.0,6.0,6.0,0.0,0.0,0.0,6.0,0.0,4.0,0.0,33.8,0.21,2.8,0.08,264.0,783.0,33.7,1288.0,171.0,44.8,38.3,239.0,86.2,66.6,407.0,38.0,9.3,37.0,1.03,13.6
Vicente Guaita,es ESP,GK,Celta Vigo,es La Liga,36,1987,27,26,2403,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,555,804,69.0,16190,12066,104,105,99.0,257,260,98.8,194,437,44.4,0,0.0,0.0,0.0,0,9,0,0,0,524,278,65,0,2,0,0,0,0,0,0,555,2,0,7,0.26,4,3,0,0,0,0,1,0.04,1,0,0,0,0,0,1,1,1,0,0,1,2,50.0,1,0,0,0,0,1,9,1,874,776,873,1,0,0,874,0,0,0.0,0,0.0,445,2241,1346,0,0,0,2,0,331,0,2,0,0,1,5,0,0,1,1,21,11,1,91.7,39.0,1.46,120.0,83.0,70.8,8.0,7.0,11.0,6.0,23.1,5.0,4.0,0.0,1.0,0.0,4.0,0.0,5.0,2.0,39.7,0.31,2.7,0.1,137.0,356.0,38.5,589.0,134.0,39.4,35.5,213.0,58.2,45.3,420.0,23.0,5.5,27.0,1.01,13.3
Vincenzo Fiorillo,it ITA,GK,Salernitana,it Serie A,33,1990,4,4,360,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,53,128,41.4,2126,1792,4,4,100.0,17,17,100.0,32,105,30.5,0,0.0,0.0,0.0,0,3,0,0,0,59,67,13,0,0,0,0,0,0,0,0,53,2,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,141,131,139,2,0,0,141,0,0,0.0,0,0.0,57,290,176,0,0,0,0,0,39,0,1,1,0,0,3,0,0,0,0,2,1,0,100.0,8.0,2.0,26.0,18.0,69.2,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,7.3,0.28,-0.7,-0.18,27.0,96.0,28.1,72.0,9.0,68.1,44.9,54.0,87.0,56.6,77.0,4.0,5.2,1.0,0.25,7.6
Vito Mannone,it ITA,GK,Lille,fr Ligue 1,35,1988,2,1,91,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,27,38,71.1,772,553,5,5,100.0,13,13,100.0,9,20,45.0,0,0.0,0.0,0.0,0,2,0,0,0,33,5,4,0,0,0,0,0,0,0,0,27,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,41,32,41,0,0,0,41,0,0,0.0,0,0.0,33,119,59,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,6,0,0,0.0,2.0,1.98,5.0,3.0,60.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,0.35,-0.3,-0.26,5.0,16.0,31.3,37.0,1.0,40.5,35.9,1.0,100.0,61.0,11.0,2.0,18.2,4.0,3.96,15.0
Wes Foderingham,eng ENG,GK,Sheffield Utd,eng Premier League,32,1991,30,29,2649,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,595,1054,56.5,19592,15704,101,102,99.0,240,250,96.0,254,691,36.8,0,0.1,0.1,-0.1,1,19,2,0,0,658,386,124,0,4,0,0,0,0,0,0,595,10,1,4,0.14,4,0,0,0,0,0,0,0.0,0,0,0,0,0,0,5,3,5,0,0,5,6,83.3,1,0,0,0,0,5,18,6,1154,943,1136,20,0,0,1154,2,2,100.0,0,0.0,574,3483,2223,0,0,0,1,1,388,0,2,0,0,1,12,0,0,0,1,31,1,1,50.0,79.0,2.68,204.0,130.0,63.7,3.0,4.0,22.0,1.0,3.4,6.0,5.0,0.0,1.0,0.0,5.0,0.0,8.0,5.0,70.5,0.33,-3.5,-0.12,206.0,619.0,33.3,782.0,101.0,54.6,40.2,262.0,73.3,52.3,468.0,28.0,6.0,42.0,1.43,14.7
Wladimiro Falcone,it ITA,GK,Lecce,it Serie A,28,1995,38,38,3420,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,778,1145,67.9,19744,14888,212,215,98.6,318,324,98.1,224,578,38.8,0,0.2,0.0,-0.2,1,7,0,0,1,836,305,57,0,2,0,0,0,0,0,0,778,4,0,2,0.05,0,1,0,0,1,0,1,0.03,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,1,0,1,1,1,21,2,1250,1113,1246,4,0,0,1250,0,0,0.0,0,0.0,708,4067,2547,0,1,1,1,0,568,0,0,0,0,0,5,0,1,0,0,30,5,0,100.0,54.0,1.42,173.0,119.0,71.7,8.0,14.0,16.0,7.0,18.4,6.0,5.0,1.0,0.0,16.7,5.0,1.0,7.0,1.0,53.2,0.28,0.2,0.01,152.0,489.0,31.1,893.0,159.0,42.6,34.9,248.0,44.0,35.2,522.0,20.0,3.8,20.0,0.53,11.0
Wojciech Szczęsny,pl POL,GK,Juventus,it Serie A,33,1990,35,35,3150,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,780,1006,77.5,22098,15358,121,122,99.2,389,394,98.7,270,486,55.6,0,0.0,0.0,0.0,1,11,0,0,0,771,231,57,0,5,0,0,0,0,0,0,780,4,0,2,0.06,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,1,11,2,1070,855,1062,8,0,0,1070,1,1,100.0,0,0.0,660,4408,2908,0,0,0,1,0,546,0,1,0,0,1,2,0,0,1,0,38,3,1,75.0,30.0,0.86,108.0,79.0,74.1,17.0,13.0,5.0,15.0,42.9,3.0,2.0,1.0,0.0,33.3,2.0,0.0,4.0,2.0,28.3,0.24,0.3,0.01,147.0,340.0,43.2,828.0,134.0,32.0,32.8,174.0,43.1,40.2,555.0,26.0,4.7,20.0,0.57,11.6
Yann Sommer,ch SUI,GK,Inter,it Serie A,34,1988,34,34,3060,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,1078,1236,87.2,24756,15782,289,289,100.0,548,556,98.6,235,382,61.5,0,0.0,0.0,0.0,0,4,0,0,0,992,242,41,0,1,0,0,0,0,0,0,1078,2,0,6,0.18,6,0,0,0,0,0,2,0.06,2,0,0,0,0,0,2,1,2,0,0,2,2,100.0,0,1,0,1,0,2,7,1,1293,1074,1289,4,0,0,1293,0,0,0.0,0,0.0,806,3232,1881,0,0,0,0,0,814,0,1,0,0,1,1,0,0,1,0,43,3,1,75.0,19.0,0.56,98.0,78.0,82.7,27.0,6.0,1.0,19.0,55.9,4.0,2.0,1.0,1.0,33.3,2.0,0.0,3.0,0.0,25.5,0.23,6.5,0.19,104.0,226.0,46.0,1033.0,120.0,17.4,26.1,201.0,22.9,27.9,395.0,18.0,4.6,14.0,0.41,12.1
Yassine Bounou,ma MAR,GK,Sevilla,es La Liga,32,1991,1,1,90,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,20,31,64.5,673,573,5,5,100.0,6,7,85.7,9,19,47.4,0,0.0,0.0,0.0,0,1,0,0,0,21,10,3,0,0,0,0,0,0,0,0,20,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,31,25,30,1,0,0,31,0,0,0.0,0,0.0,16,77,64,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2.0,2.0,3.0,1.0,33.3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,0.37,-0.9,-0.88,6.0,16.0,37.5,24.0,4.0,41.7,36.1,7.0,85.7,57.4,9.0,0.0,0.0,0.0,0.0,0.0
